x,y,y_pred
0.83,-4.27695340758034,2.49
0.84,2.77735382545116,2.52
0.85,4.74119990980011,2.55
0.86,2.76987152977851,2.58
0.87,-3.15100642724343,2.61
0.88,-1.96194948136975,2.64
0.89,-0.151085907868404,2.67
0.9,2.51212809047484,2.7
0.91,8.81399976194766,2.73
0.92,0.399618120513539,2.76
0.93,7.58179717882663,2.79
0.94,-4.78415201551228,2.82
0.95,2.15654598207974,2.85
0.96,-0.265830249434252,2.88
0.97,-0.894808015357585,2.91
0.98,5.68243799063292,2.94
0.99,-0.660446889662883,2.97
1,2.67666437981079,3
1.01,7.71103428610141,3.03
1.02,8.27878114052227,3.06
1.03,2.88099552296989,3.09
1.04,11.556645443115,3.12
1.05,3.65431521514274,3.15
1.06,3.37400669842748,3.18
1.07,-0.647232861283716,3.21
1.08,4.00560068091842,3.24
1.09,4.01769086536085,3.27
1.1,4.1435783653709,3.3
1.11,-1.00588948367777,3.33
1.12,-5.00069737999306,3.36
1.13,-0.306846793955209,3.39
1.14,-1.73429356877746,3.42
1.15,-0.802427006698063,3.45
1.16,6.25062301238566,3.48
1.17,0.724478372377221,3.51
1.18,-1.25565896771313,3.54
1.19,-0.697137950778906,3.57
1.2,-2.78034358161615,3.6
1.21,-0.999503275031288,3.63
1.22,-1.4984237259106,3.66
1.23,5.85557755661613,3.69
1.24,7.77900731700282,3.72
1.25,-0.0390995145385586,3.75
1.26,3.73925531374547,3.78
1.27,0.276018728773431,3.81
1.28,-1.73319836023222,3.84
1.29,2.59540566185813,3.87
1.3,1.89328497437441,3.9
1.31,9.76121269343287,3.93
1.32,-1.66904741797708,3.96
1.33,8.16227003986375,3.99
1.34,5.83121619802203,4.02
1.35,-3.95608838903206,4.05
1.36,2.04861658911382,4.08
1.37,12.0956772696195,4.11
1.38,-3.74436267630176,4.14
1.39,3.24457953764699,4.17
1.4,4.93347648194877,4.2
1.41,0.407565858061982,4.23
1.42,4.06851263092943,4.26
1.43,-2.45183640285295,4.29
1.44,2.39649286316997,4.32
1.45,0.88640497227383,4.35
1.46,11.5915747737367,4.38
1.47,3.79514240428033,4.41
1.48,9.47877069352091,4.44
1.49,6.50707390888403,4.47
1.5,5.14281958207195,4.5
1.51,11.0646080579566,4.53
1.52,7.28316821271198,4.56
1.53,-3.325431834337,4.59
1.54,0.762123033167784,4.62
1.55,-0.752948656112344,4.65
1.56,1.70693772847604,4.68
1.57,7.15301620784601,4.71
1.58,2.20180316705518,4.74
1.59,-5.30902893303772,4.77
1.6,14.5442211718698,4.8
1.61,5.99004964777434,4.83
1.62,10.0360078517485,4.86
1.63,3.60454923187894,4.89
1.64,6.40345167493941,4.92
1.65,-2.91975219426481,4.95
1.66,7.35932600636145,4.98
1.67,1.40037944448304,5.01
1.68,5.37271572877279,5.04
1.69,7.08285429762447,5.07
1.7,2.19141087749211,5.1
1.71,7.47374744317625,5.13
1.72,0.813085069575191,5.16
1.73,2.47779368329204,5.19
1.74,4.03889968629225,5.22
1.75,2.84204061636737,5.25
1.76,-2.08462195991573,5.28
1.77,8.44720752377307,5.31
1.78,12.3104823610992,5.34
1.79,7.64995874162732,5.37
1.8,9.84567052140482,5.4
1.81,3.33196005814409,5.43
1.82,-6.88182157977045,5.46
1.83,10.0001128248116,5.49
1.84,4.05623262391641,5.52
1.85,6.91022967067786,5.55
1.86,6.27733634640896,5.58
1.87,0.563049551136303,5.61
1.88,0.0307564513969369,5.64
1.89,-0.792774746837345,5.67
1.9,7.63723719154193,5.7
1.91,0.700876652669716,5.73
1.92,12.1820778567221,5.76
1.93,12.4641433218799,5.79
1.94,-0.392621074754609,5.82
1.95,3.74256234208308,5.85
1.96,2.21186574326425,5.88
1.97,4.56521436117253,5.91
1.98,9.91276512937318,5.94
1.99,10.2750116995694,5.97
2,9.06817746430101,6
2.01,-2.516602784087,6.03
2.02,-0.218285137711456,6.06
2.03,6.51945528060804,6.09
2.04,-1.36177217558521,6.12
2.05,9.24614637577044,6.15
2.06,12.6089290491471,6.18
2.07,10.9473861368147,6.21
2.08,2.51905836571673,6.24
2.09,9.20152026255934,6.27
2.1,5.8995280448473,6.3
2.11,4.05231207092288,6.33
2.12,5.95168998282631,6.36
2.13,-1.68205000503747,6.39
2.14,6.1639934889359,6.42
2.15,-1.76937048180891,6.45
2.16,-0.225582817878211,6.48
2.17,3.20456477986445,6.51
2.18,-2.27529685879435,6.54
2.19,-4.71879418106055,6.57
2.2,13.7627007284546,6.6
2.21,3.3460290751159,6.63
2.22,11.1135121137237,6.66
2.23,14.6020914965779,6.69
2.24,-3.92545324009492,6.72
2.25,5.26816479999603,6.75
2.26,5.27923278406617,6.78
2.27,-3.06184474936883,6.81
2.28,2.77539986825838,6.84
2.29,3.17613559980807,6.87
2.3,7.33562331952061,6.9
2.31,0.0762500275835274,6.93
2.32,6.12288734454151,6.96
2.33,7.98652553841584,6.99
2.34,11.5985206519292,7.02
2.35,5.10835668301109,7.05
2.36,-0.285422065973188,7.08
2.37,12.9681371332947,7.11
2.38,4.17496950603908,7.14
2.39,7.49963668328866,7.17
2.4,12.9705799022947,7.2
2.41,1.45200291541865,7.23
2.42,6.93818244441121,7.26
2.43,6.77255194102236,7.29
2.44,4.01132693641943,7.32
2.45,8.15735048400956,7.35
2.46,13.4086816333174,7.38
2.47,11.9746372065434,7.41
2.48,2.473185102484,7.44
2.49,7.11165914197559,7.47
2.5,2.8699217344941,7.5
2.51,5.80743240212583,7.53
2.52,-2.75255496416892,7.56
2.53,14.9280434751833,7.59
2.54,5.70116333635138,7.62
2.55,14.6173756601124,7.65
2.56,-0.088361983975128,7.68
2.57,5.46198214325641,7.71
2.58,12.0790729829432,7.74
2.59,4.05030966365967,7.77
2.6,7.4123563430942,7.8
2.61,14.3816536684296,7.83
2.62,4.58839491042208,7.86
2.63,7.35983509193786,7.89
2.64,14.9913472450029,7.92
2.65,18.2242299925565,7.95
2.66,12.5556910003164,7.98
2.67,3.60824955393021,8.01
2.68,13.0023659585314,8.04
2.69,2.42082228041875,8.07
2.7,10.8637239550167,8.1
2.71,2.70925416503488,8.13
2.72,9.50471762826418,8.16
2.73,-0.116520265731411,8.19
2.74,1.0493970269807,8.22
2.75,18.7569036290539,8.25
2.76,6.95868154289359,8.28
2.77,5.34982303188306,8.31
2.78,12.8889171739128,8.34
2.79,8.00792275076814,8.37
2.8,2.04729860596994,8.4
2.81,10.4094198569877,8.43
2.82,-0.875411570052567,8.46
2.83,9.24011675581591,8.49
2.84,3.82090256039215,8.52
2.85,19.7385950100524,8.55
2.86,8.40125960968227,8.58
2.87,6.38254167791539,8.61
2.88,13.5358679036016,8.64
2.89,8.68418213062228,8.67
2.9,2.42884614009392,8.7
2.91,9.65178287253917,8.73
2.92,8.93997112037263,8.76
2.93,3.64512601024514,8.79
2.94,12.1806643415274,8.82
2.95,8.52451050751606,8.85
2.96,7.27924384670632,8.88
2.97,6.53430317170759,8.91
2.98,8.22845597374797,8.94
2.99,7.32786999810918,8.97
3,11.3907301483355,9
3.01,9.76827819484527,9.03
3.02,11.9016644963835,9.06
3.03,-0.0480555174561861,9.09
3.04,4.72103161184992,9.12
3.05,10.3048752367732,9.15
3.06,12.3482790693306,9.18
3.07,9.07767606534041,9.21
3.08,-2.41004001866051,9.24
3.09,10.2105813607789,9.27
3.1,6.33696173160198,9.3
3.11,11.2951237041531,9.33
3.12,7.5685578393814,9.36
3.13,11.316249257295,9.39
3.14,14.8069128989269,9.42
3.15,9.01283343625341,9.45
3.16,10.8490671802537,9.48
3.17,6.51887036244929,9.51
3.18,1.69190949558156,9.54
3.19,9.22617750349957,9.57
3.2,16.8231648364702,9.6
3.21,19.3455814613308,9.63
3.22,7.79877595978017,9.66
3.23,7.40643086230778,9.69
3.24,6.14310682250333,9.72
3.25,6.74943126522822,9.75
3.26,14.639556900957,9.78
3.27,10.9688006586766,9.81
3.28,12.7666540251615,9.84
3.29,10.5689276802673,9.87
3.3,19.5854032839083,9.9
3.31,2.7860942801246,9.93
3.32,14.0090889629379,9.96
3.33,15.138003627166,9.99
3.34,16.8997798092485,10.02
3.35,11.0535628779627,10.05
3.36,11.2098539705023,10.08
3.37,5.77136441716162,10.11
3.38,18.7494846868546,10.14
3.39,3.92932033879384,10.17
3.4,15.4419457500852,10.2
3.41,10.0455950325999,10.23
3.42,15.5675038361488,10.26
3.43,14.9677943591524,10.29
3.44,5.35329511049242,10.32
3.45,18.7381607575309,10.35
3.46,16.3514584179974,10.38
3.47,-1.43333203352962,10.41
3.48,10.1603842158306,10.44
3.49,20.9787814228148,10.47
3.5,4.52382420617009,10.5
3.51,12.5217697208713,10.53
3.52,13.9099827624611,10.56
3.53,13.4469090981792,10.59
3.54,14.1850128484889,10.62
3.55,4.25809836547491,10.65
3.56,6.19051176612636,10.68
3.57,11.4954843364768,10.71
3.58,5.43279271287455,10.74
3.59,10.4934613388832,10.77
3.6,15.6741002296759,10.8
3.61,5.31585217282858,10.83
3.62,15.1071191556793,10.86
3.63,13.3877825636924,10.89
3.64,12.0357790291232,10.92
3.65,6.51479405737742,10.95
3.66,16.9681292039433,10.98
3.67,21.7569264538626,11.01
3.68,9.61255235646009,11.04
3.69,12.9195180849578,11.07
3.7,7.15049917878231,11.1
3.71,5.44684825795999,11.13
3.72,16.8346527350591,11.16
3.73,12.0896399982995,11.19
3.74,6.21057033131989,11.22
3.75,17.7409289439489,11.25
3.76,17.2349997182768,11.28
3.77,7.4604504236749,11.31
3.78,4.5582485142102,11.34
3.79,10.1024957161068,11.37
3.8,7.75363080539626,11.4
3.81,10.5281875068592,11.43
3.82,9.23815126138154,11.46
3.83,10.8216554548049,11.49
3.84,23.427418974129,11.52
3.85,6.96939887876582,11.55
3.86,7.65935875655576,11.58
3.87,6.03620687917743,11.61
3.88,7.20888109555331,11.64
3.89,9.64856059095994,11.67
3.9,18.2647335908905,11.7
3.91,22.2096283012007,11.73
3.92,17.546474167937,11.76
3.93,6.46287317272916,11.79
3.94,9.80792860602841,11.82
3.95,14.4533722944098,11.85
3.96,8.17410715895587,11.88
3.97,20.8698670394112,11.91
3.98,12.9501046813895,11.94
3.99,13.3944867160938,11.97
4,13.4553668428405,12
4.01,21.6565844665362,12.03
4.02,12.1245916211686,12.06
4.03,12.6242331843302,12.09
4.04,10.950140010556,12.12
4.05,13.5466632451421,12.15
4.06,8.38835144698874,12.18
4.07,11.83259581,12.21
4.08,15.9038730606299,12.24
4.09,12.586964529605,12.27
4.1,3.67745100019687,12.3
4.11,8.44734630245048,12.33
4.12,5.96290047331292,12.36
4.13,4.41742275382922,12.39
4.14,8.8547871996106,12.42
4.15,5.55584281537411,12.45
4.16,9.44302730349974,12.48
4.17,23.6996286347294,12.51
4.18,17.9307000273462,12.54
4.19,10.0051579715886,12.57
4.2,14.8647613565221,12.6
4.21,8.86741321282937,12.63
4.22,8.40972524195146,12.66
4.23,13.106769649565,12.69
4.24,19.8408300622577,12.72
4.25,3.0166073171819,12.75
4.26,7.05616544837369,12.78
4.27,13.6113158625625,12.81
4.28,5.28451648312149,12.84
4.29,14.6068215730563,12.87
4.3,13.5072143657479,12.9
4.31,22.1168781734052,12.93
4.32,17.4288519777651,12.96
4.33,17.6323132136556,12.99
4.34,15.6582244287541,13.02
4.35,17.9461251855457,13.05
4.36,16.6990615171867,13.08
4.37,21.2468770295541,13.11
4.38,17.4194801810528,13.14
4.39,17.1305042527487,13.17
4.4,24.2666732509882,13.2
4.41,9.40228218723269,13.23
4.42,16.8396419108507,13.26
4.43,12.6584002133936,13.29
4.44,11.6071658588045,13.32
4.45,20.4094207632103,13.35
4.46,15.0297958239266,13.38
4.47,12.2475222026215,13.41
4.48,7.00776332397205,13.44
4.49,20.225387239789,13.47
4.5,12.3683268800624,13.5
4.51,12.1782386741286,13.53
4.52,7.49052354987008,13.56
4.53,11.286218824322,13.59
4.54,14.3579805841999,13.62
4.55,10.0025471217869,13.65
4.56,15.0662283541936,13.68
4.57,11.542829037659,13.71
4.58,20.8866184376358,13.74
4.59,16.0171821123553,13.77
4.6,10.468800510723,13.8
4.61,7.30669582076505,13.83
4.62,12.4810777346374,13.86
4.63,15.5868036453039,13.89
4.64,13.9792349488382,13.92
4.65,11.6808007011457,13.95
4.66,14.7445926025663,13.98
4.67,12.1774240872393,14.01
4.68,17.5509431758762,14.04
4.69,15.0657124081382,14.07
4.7,16.2795540610925,14.1
4.71,7.88116890912697,14.13
4.72,9.32893103072581,14.16
4.73,16.0183380936618,14.19
4.74,20.9305890474256,14.22
4.75,11.4609346106922,14.25
4.76,16.9662773403743,14.28
4.77,15.7021685669446,14.31
4.78,10.376143844517,14.34
4.79,14.1172983219329,14.37
4.8,14.0416410823797,14.4
4.81,12.0245179396919,14.43
4.82,8.98595651956898,14.46
4.83,9.96375510161266,14.49
4.84,14.6600994496833,14.52
4.85,5.61655657275328,14.55
4.86,19.6710834185648,14.58
4.87,16.914886468991,14.61
4.88,12.0619624692795,14.64
4.89,12.9964475655657,14.67
4.9,18.5984376716486,14.7
4.91,18.0401994779075,14.73
4.92,13.873720608265,14.76
4.93,13.5078818620758,14.79
4.94,22.8085578629304,14.82
4.95,19.7814901136733,14.85
4.96,9.88637028272981,14.88
4.97,19.388356655381,14.91
4.98,10.5326919409564,14.94
4.99,11.9090916509281,14.97
5,11.2553732081604,15
