x,y,y_pred
0.76,-79.0150655104903,0
0.77,-17.2885503551238,0
0.78,-6.21241522954221,0
0.79,-11.6811273519434,0
0.8,-4.57064551957738,0
0.81,1.97073829165089,0
0.82,2.69647587096192,0
0.83,-14.6557801536739,0
0.84,47.1695440514786,0
0.85,18.7574276933157,0
0.86,27.8422578779447,0
0.87,-15.0419873423903,0
0.88,14.8522712027815,0
0.89,28.6201516769324,0
0.9,-37.4439662941439,0
0.91,31.6094898946891,0
0.92,-17.2772550417815,0
0.93,-29.6758085652588,0
0.94,28.4047069234703,0
0.95,-4.87131956867037,0
0.96,-8.40047033416091,0
0.97,-19.3296420977179,0
0.98,-7.10772211504611,0
0.99,-33.1341265651796,0
1,-17.9210711586062,0
1.01,-4.71969088571049,0
1.02,-12.9444579652346,0
1.03,-21.6390084063253,0
1.04,15.2322333428378,0
1.05,34.3516081723597,0
1.06,2.08731937551652,0
1.07,25.0305796441771,0
1.08,4.68307994670484,0
1.09,-11.1060538203984,0
1.1,-11.454718091227,0
1.11,0.0461237725585099,0
1.12,-32.6916975717831,0
1.13,9.4971149167624,0
1.14,15.1024175684985,0
1.15,-21.5662367295993,0
1.16,21.7625957961837,0
1.17,4.45898763909655,0
1.18,2.78534766629608,0
1.19,-6.86446317281306,0
1.2,1.85143349898583,0
1.21,10.3812148198607,0
1.22,-6.82962473214597,0
1.23,14.6541432061409,0
1.24,19.8914923487329,0
1.25,3.07585595682723,0
1.26,-25.837139128553,0
1.27,10.2027220026056,0
1.28,-49.0498371635356,0
1.29,7.53644318393778,0
1.3,25.9883398684988,0
1.31,3.5075973621641,0
1.32,-7.28773547420034,0
1.33,49.4095904918996,0
1.34,17.3852915088509,0
1.35,-37.4977176176401,0
1.36,6.12245986985687,0
1.37,14.7985887337317,0
1.38,-12.1810049908627,0
1.39,-12.9721263948552,0
1.4,-23.9905687562005,0
1.41,-4.68717301505233,0
1.42,1.44067021533325,0
1.43,23.1791521902454,0
1.44,38.1441960988178,0
1.45,32.604971506772,0
1.46,-23.7099558782619,0
1.47,-9.96648780173759,0
1.48,-1.56166924783002,0
1.49,-10.2408193229649,0
1.5,23.8085477005288,0
1.51,-12.3875944778636,0
1.52,-2.42185323468744,0
1.53,-0.708388577289144,0
1.54,46.1208272781617,0
1.55,-32.0861359261016,0
1.56,7.15409557383103,0
1.57,39.0887091834326,0
1.58,-2.43359331320134,0
1.59,14.8058130782451,0
1.6,20.9322900790866,0
1.61,31.0035494404264,0
1.62,-28.3048874032324,0
1.63,-20.8057834335587,0
1.64,-24.2061758181513,0
1.65,1.36855326385979,0
1.66,-11.7663938729578,0
1.67,6.0054027224924,0
1.68,-19.0350152262262,0
1.69,-18.1490042192094,0
1.7,-12.5812507746729,0
1.71,2.35856064042046,0
1.72,4.15827323500342,0
1.73,65.2467777545344,0
1.74,36.177757441619,0
1.75,28.9644704917715,0
1.76,-11.9520242865789,0
1.77,-10.7048470671658,0
1.78,21.284760746099,0
1.79,46.0387065596306,0
1.8,-2.92705655477803,0
1.81,-9.38098649036621,0
1.82,-34.253823057411,0
1.83,60.657541930804,0
1.84,29.4321954365082,0
1.85,-33.2002250617551,0
1.86,-43.9833151410446,0
1.87,-15.6841105014934,0
1.88,6.96027410772739,0
1.89,-31.2852857967849,0
1.9,5.60908038457297,0
1.91,26.6042059385783,0
1.92,24.7344855137492,0
1.93,-42.4120522789224,0
1.94,20.1902155375372,0
1.95,-9.81027544847363,0
1.96,26.8601168103002,0
1.97,-3.18882240617719,0
1.98,-0.807426114138508,0
1.99,5.54626912156693,0
2,19.2450064163813,0
2.01,-21.2562872168477,0
2.02,8.01375784369139,0
2.03,34.7650107843599,0
2.04,-5.67444066251065,0
2.05,14.1797400000762,0
2.06,9.01709366016691,0
2.07,-0.647322646860186,0
2.08,-19.9326659757125,0
2.09,-29.3728422376874,0
2.1,-44.1285970304654,0
2.11,29.3477757141636,0
2.12,13.7273269313267,0
2.13,37.8560225877928,0
2.14,9.2268477564728,0
2.15,17.2563299457914,0
2.16,30.6699383142762,0
2.17,-3.84840973952338,0
2.18,-2.14125704277881,0
2.19,15.1870767546024,0
2.2,19.2850605168456,0
2.21,6.81977899202149,0
2.22,34.8047198322919,0
2.23,4.31495958881391,0
2.24,-3.07046484205611,0
2.25,25.7840058848706,0
2.26,-29.9087118006906,0
2.27,7.56181316915581,0
2.28,-23.8739713281004,0
2.29,-20.7772460980464,0
2.3,6.72369093014517,0
2.31,24.3660981767158,0
2.32,-25.7180597120729,0
2.33,-7.81913674361602,0
2.34,28.9028510807636,0
2.35,13.9633722410008,0
2.36,59.4034848565488,0
2.37,19.8608513066079,0
2.38,25.037073074374,0
2.39,-50.790775866917,0
2.4,15.2456361441411,0
2.41,-23.8873209768198,0
2.42,-18.7329430084312,0
2.43,12.8860307872213,0
2.44,13.7254106616205,0
2.45,5.17425794923332,0
2.46,-16.267146673379,0
2.47,-3.41028043636047,0
2.48,28.8590144852395,0
2.49,-18.0835746436805,0
2.5,-23.8067673731321,0
2.51,22.7971119779582,0
2.52,29.1347852973896,0
2.53,-22.0560471735964,0
2.54,6.88374583170433,0
2.55,24.0052374788179,0
2.56,2.48549573369312,0
2.57,-29.7252446750602,0
2.58,-0.346829230694777,0
2.59,-10.4341658793548,0
2.6,-8.97554294997395,0
2.61,29.7214827603883,0
2.62,13.6832941793039,0
2.63,-13.7408156702692,0
2.64,-14.7608260031912,0
2.65,-19.8536629752585,0
2.66,29.9393412097889,0
2.67,10.226724904972,0
2.68,16.8800848883786,0
2.69,1.59691495230384,0
2.7,29.9154894032,0
2.71,32.2710505267531,0
2.72,-31.8359740182746,0
2.73,3.243870947822,0
2.74,-21.73692025734,0
2.75,-53.7290345071408,0
2.76,11.8589185799082,0
2.77,2.00278342450497,0
2.78,-43.1188544214493,0
2.79,45.7730758752433,0
2.8,-10.7524997260783,0
2.81,9.86351023416935,0
2.82,-19.5709271235787,0
2.83,13.4297251657909,0
2.84,-7.23552439661028,0
2.85,14.8368262663221,0
2.86,-10.098790723647,0
2.87,2.58247224342006,0
2.88,-1.1120930568836,0
2.89,-55.0882706049044,0
2.9,-32.3871856330527,0
2.91,0.587190023276084,0
2.92,-11.9473314640585,0
2.93,11.6650942088843,0
2.94,5.34192506426158,0
2.95,14.7723293694462,0
2.96,-10.6155071044904,0
2.97,-11.6903651859903,0
2.98,-0.691757457567286,0
2.99,2.91034313098843,0
3,3.23734250117673,0
3.01,1.99028445703085,0
3.02,-38.3018324712405,0
3.03,-61.3226306964775,0
3.04,18.3557181706019,0
3.05,-12.6703490111479,0
3.06,-50.2463896700897,0
3.07,21.7320071661864,0
3.08,-24.5057293330594,0
3.09,-12.1965495844341,0
3.1,-3.75073138470263,0
3.11,-25.4393245538193,0
3.12,33.3615245220062,0
3.13,17.9945970035866,0
3.14,-9.93119357031353,0
3.15,-4.63317505031776,0
3.16,-19.1795442724065,0
3.17,42.6571197526524,0
3.18,27.8982770725883,0
3.19,37.0580834562426,0
3.2,40.1855102453156,0
3.21,-5.3014246607234,0
3.22,-29.523727142021,0
3.23,45.309378038906,0
3.24,30.3252269008162,0
3.25,-1.61247198378868,0
3.26,-2.15890355066764,0
3.27,-28.8644320383943,0
3.28,-44.5338141375311,0
3.29,5.55782233949525,0
3.3,13.5367830331105,0
3.31,3.52142391134487,0
3.32,-12.468500033468,0
3.33,5.64229293648758,0
3.34,0.601552398994136,0
3.35,17.3764070700979,0
3.36,22.3632011013965,0
3.37,11.8894373761349,0
3.38,-7.26895189565972,0
3.39,-4.9674624854912,0
3.4,19.0199837734714,0
3.41,-19.1360206101926,0
3.42,28.9897568353618,0
3.43,0.0650251953266895,0
3.44,37.8129600585481,0
3.45,1.54634292554912,0
3.46,-50.8740208235833,0
3.47,21.397480376951,0
3.48,2.46669966931204,0
3.49,-19.7248732190423,0
3.5,4.63114196071576,0
3.51,13.5324459476726,0
3.52,-31.6051015307118,0
3.53,-3.48365791596981,0
3.54,-55.8782831977433,0
3.55,-44.5333811435744,0
3.56,22.8570807218341,0
3.57,-13.7601166959232,0
3.58,-35.5060131165047,0
3.59,-8.4417798142651,0
3.6,2.2666365587432,0
3.61,13.1659508229829,0
3.62,29.1858672839565,0
3.63,25.1474684896239,0
3.64,-11.0593551136115,0
3.65,11.704518662578,0
3.66,14.4169051284582,0
3.67,2.10906039417169,0
3.68,15.4507141078656,0
3.69,-0.496460561247447,0
3.7,-38.8544507820689,0
3.71,2.62151960832491,0
3.72,-22.9239933863683,0
3.73,48.9479857450325,0
3.74,34.488293105145,0
3.75,-11.4711674597581,0
3.76,-15.1924172548465,0
3.77,21.640672304759,0
3.78,-23.3908493278625,0
3.79,17.3970350103008,0
3.8,4.59438556523658,0
3.81,-13.4376298788105,0
3.82,1.33601609468355,0
3.83,27.0244200018017,0
3.84,-38.5111847131248,0
3.85,-56.4881383084577,0
3.86,-10.2204289540493,0
3.87,47.9406093563237,0
3.88,-21.8453984245052,0
3.89,-17.2820615606298,0
3.9,5.67847953851663,0
3.91,34.5112270260329,0
3.92,18.7951267302721,0
3.93,14.9531282508753,0
3.94,10.842424798408,0
3.95,18.7488622072464,0
3.96,7.84352417590558,0
3.97,20.7288748489918,0
3.98,55.7224018806704,0
3.99,34.8370511217853,0
4,34.6966197629719,0
4.01,-29.2216938943622,0
4.02,-4.92796024803243,0
4.03,-10.5496176758216,0
4.04,-30.5910869982224,0
4.05,-19.0835997170229,0
4.06,-3.9268833167831,0
4.07,0.633945806418967,0
4.08,16.6415843004778,0
4.09,-10.2482113281024,0
4.1,2.88389317065246,0
4.11,20.1643104816306,0
4.12,36.9571820874827,0
4.13,-27.9376478892994,0
4.14,-13.7798812033691,0
4.15,-10.9821968050859,0
4.16,2.24933415039022,0
4.17,5.31047834630208,0
4.18,-20.323309324229,0
4.19,-11.4197259249754,0
4.2,26.1598817220857,0
4.21,-11.6662200519405,0
4.22,-45.6636726820547,0
4.23,-9.24622685575151,0
4.24,8.12001515973156,0
4.25,15.877659845022,0
4.26,-22.3043956639404,0
4.27,-39.7453598738761,0
4.28,15.6158423941925,0
4.29,-18.8853416653502,0
4.3,11.2429551717505,0
4.31,15.6793542532147,0
4.32,-7.30311062550056,0
4.33,23.2489025104795,0
4.34,0.0493800715462405,0
4.35,-4.99352400450562,0
4.36,63.3055338570269,0
4.37,12.0084199309302,0
4.38,-19.1147562428417,0
4.39,1.45070855359674,0
4.4,-3.11277485546706,0
4.41,-38.843987985641,0
4.42,-11.2141892659511,0
4.43,-29.513068193275,0
4.44,-17.7617033275418,0
4.45,-1.3556185846518,0
4.46,25.6889424609428,0
4.47,28.9325481864887,0
4.48,-34.1603607600125,0
4.49,9.68987826699969,0
4.5,10.7752977171661,0
4.51,-11.3002953796565,0
4.52,-2.40616855342763,0
4.53,9.96016670436967,0
4.54,-38.4628187589359,0
4.55,43.6457067703511,0
4.56,12.960360718557,0
4.57,21.8552944575603,0
4.58,-10.7740745712536,0
4.59,-46.6654715896382,0
4.6,-43.5799548644028,0
4.61,6.1521098136033,0
4.62,10.9925252682394,0
4.63,-28.7707399145021,0
4.64,36.6905994056234,0
4.65,5.23423870378749,0
4.66,3.16599107894794,0
4.67,5.03778218465248,0
4.68,34.3239425197537,0
4.69,21.6412665206899,0
4.7,-22.0508055758963,0
4.71,10.9602742545429,0
4.72,13.2862796167239,0
4.73,19.7932790259773,0
4.74,23.1911012257057,0
4.75,-5.72618288971803,0
4.76,5.48885251324418,0
4.77,-1.65843728663731,0
4.78,-17.602795912147,0
4.79,-52.4576816204189,0
4.8,39.8728618835421,0
4.81,24.8171963830553,0
4.82,-65.3158749761095,0
4.83,-57.5121332087321,0
4.84,16.0026835224679,0
4.85,-12.1275282764983,0
4.86,21.9970199499098,0
4.87,-31.2412948048297,0
4.88,-10.1132884772893,0
4.89,-14.5498947822834,0
4.9,-5.26504183507535,0
4.91,-13.1744616078601,0
4.92,-6.58758057229792,0
4.93,-4.97506444809138,0
4.94,-38.6361513500851,0
4.95,40.1690352463666,0
4.96,21.9153296237239,0
4.97,-38.8197972709495,0
4.98,2.23971754385049,0
4.99,-4.21251230254975,0
5,23.6804866341106,0
